researcher,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
mccammonj,Relating kinetic rates and local energetic roughness by accelerated molecular-dynamics simulations - art. no. 2411003,"Hamelberg, D; Shen, T; McCammon, JA",JOURNAL OF CHEMICAL PHYSICS,2005,42,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,8,2,2,8,4,0
mccammonj,Sampling of slow diffusive conformational transitions with accelerated molecular dynamics,"Hamelberg, Donald; de Oliveira, Cesar Augusto F.; McCammon, J. Andrew",JOURNAL OF CHEMICAL PHYSICS,2007,41,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,6,9,8,4
mccammonj,Nanosecond-timescale conformational dynamics of the human alpha 7 nicotinic acetylcholine receptor,"Cheng, Xiaolin; Ivanov, Ivaylo; Wang, Hailong; Sine, Steven M.; McCammon, J. Andrew",BIOPHYSICAL JOURNAL,2007,41,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,6,7,6,5,4,1
mccammonj,Bridging implicit and explicit solvent approaches for membrane electrostatics,"Lin, JH; Baker, NA; McCammon, JA",BIOPHYSICAL JOURNAL,2002,41,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,4,2,6,1,3,4,3,2,1
mccammonj,Conformational sampling with Poisson-Boltzmann forces and a stochastic dynamics Monte Carlo method: Application to alanine dipeptide,"Smart, JL; Marrone, TJ; McCammon, JA",JOURNAL OF COMPUTATIONAL CHEMISTRY,1997,41,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,4,4,6,2,1,4,1,1,1,1,1,0,0,0
mccammonj,ACETYLCHOLINESTERASE - DIFFUSIONAL ENCOUNTER RATE CONSTANTS FOR DUMBBELL MODELS OF LIGAND,"ANTOSIEWICZ, J; GILSON, MK; LEE, IH; MCCAMMON, JA",BIOPHYSICAL JOURNAL,1995,41,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,4,5,3,2,4,1,1,1,0,0,0,1,0,1,2,0,0
mccammonj,RATE CONSTANTS FOR ION-PAIR FORMATION AND DISSOCIATION IN WATER,"KARIM, OA; MCCAMMON, JA",CHEMICAL PHYSICS LETTERS,1986,41,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,4,1,2,2,5,2,3,4,4,1,1,2,0,0,1,0,1,0,0,0,0,1,0
mccammonj,EXTENDED BROWNIAN DYNAMICS OF DIFFUSION CONTROLLED REACTIONS,"ALLISON, SA; NORTHRUP, SH; MCCAMMON, JA",JOURNAL OF CHEMICAL PHYSICS,1985,41,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,2,5,3,1,0,1,3,0,3,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
mccammonj,Independent-Trajectories Thermodynamic-Integration Free-Energy Changes for Biomolecular Systems: Determinants of H5N1 Avian Influenza Virus Neuraminidase Inhibition by Peramivir,"Lawrenz, Morgan; Baron, Riccardo; McCammon, J. Andrew",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2009,40,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,13,5,3
mccammonj,HIV-1 protease substrate binding and product release pathways explored with coarse-grained molecular dynamics,"Trylska, Joanna; Tozzini, Valentina; Chang, Chia-en A.; McCammon, J. Andrew",BIOPHYSICAL JOURNAL,2007,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,8,9,6,3,1
mccammonj,Molecular docking of balanol to dynamics snapshots of protein kinase A,"Wong, CF; Kua, J; Zhang, YK; Straatsma, TP; McCammon, JA",PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,2005,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,6,7,1,5,2,2
mccammonj,The role of hydrogen bonding in the enzymatic reaction catalyzed by HIV-1 protease,"Trylska, J; Grochowski, P; McCammon, JA",PROTEIN SCIENCE,2004,40,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,4,5,3,2,5,5,1
mccammonj,BROWNIAN DYNAMICS SIMULATIONS OF DIFFUSIONAL ENCOUNTERS BETWEEN TRIOSE PHOSPHATE ISOMERASE AND GLYCERALDEHYDE PHOSPHATE - ELECTROSTATIC STEERING OF GLYCERALDEHYDE PHOSPHATE,"LUTY, BA; WADE, RC; MADURA, JD; DAVIS, ME; BRIGGS, JM; MCCAMMON, JA",JOURNAL OF PHYSICAL CHEMISTRY,1993,40,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,2,3,0,2,1,0,1,0,0,0,1,1,0,0,0,0,2,1
mccammonj,MASS AND STEP LENGTH OPTIMIZATION FOR THE CALCULATION OF EQUILIBRIUM PROPERTIES BY MOLECULAR-DYNAMICS SIMULATION,"POMES, R; MCCAMMON, JA",CHEMICAL PHYSICS LETTERS,1990,40,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,1,3,0,2,4,5,2,0,1,1,0,1,1,0,0,1,3,3,0,0,0
mccammonj,Barriers to ion translocation in cationic and anionic receptors from the Cys-loop family,"Ivanov, Ivaylo; Cheng, Xiaolin; Sine, Steven M.; McCammon, J. Andrew",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2007,39,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,9,2,5,6,0
mccammonj,Binding pathways of ligands to HIV-1 protease: Coarse-grained and atomistic simulations,"Chang, Chia-En A.; Trylska, Joanna; Tozzini, Valentina; McCammon, J. Andrew",CHEMICAL BIOLOGY & DRUG DESIGN,2007,39,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,7,4,9,5,0
mccammonj,Continuum solvation model for studying protein hydration thermodynamics at high temperatures,"Elcock, AH; McCammon, JA",JOURNAL OF PHYSICAL CHEMISTRY B,1997,39,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,2,1,5,2,7,4,1,1,2,0,2,0,0
mccammonj,BROWNIAN DYNAMICS SIMULATION OF THE SUPEROXIDE SUPEROXIDE-DISMUTASE REACTION - IRON AND MANGANESE ENZYMES,"SINES, J; ALLISON, S; WIERZBICKI, A; MCCAMMON, JA",JOURNAL OF PHYSICAL CHEMISTRY,1990,39,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,1,0,5,2,2,3,2,3,1,2,1,3,1,1,0,2,1,0,0,1
mccammonj,Target flexibility in molecular recognition,"McCammon, JA",BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS,2005,38,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,6,6,2,3
mccammonj,Binding of aminoglycoside antibiotics to the small ribosomal subunit: A continuum electrostatics investigation,"Ma, CS; Baker, NA; Joseph, S; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2002,37,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,7,6,3,2,3,2,0,1,2,0
mccammonj,A 240-fold electrostatic rate-enhancement for acetylcholinesterase-substrate binding can be predicted by the potential within the active site,"Zhou, HX; Briggs, JM; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,1996,37,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,2,3,3,0,1,2,4,0,2,1,2,1,2,0,0
mccammonj,Entropic contributions and the influence of the hydrophobic environment in promiscuous protein-protein association,"Chang, Chia-en A.; McLaughlin, William A.; Baron, Riccardo; Wang, Wei; McCammon, J. Andrew",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2008,36,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,8,8,2,2
mccammonj,Prediction of titration properties of structures of a protein derived from molecular dynamics trajectories,"Wlodek, ST; Antosiewicz, J; McCammon, JA",PROTEIN SCIENCE,1997,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,3,2,3,2,6,3,1,1,0,0,1,2,0
mccammonj,MOLECULAR-DYNAMICS SIMULATION OF SUPEROXIDE INTERACTING WITH SUPEROXIDE-DISMUTASE,"SHEN, J; MCCAMMON, JA",CHEMICAL PHYSICS,1991,36,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,5,4,3,2,2,3,0,0,1,0,0,1,0,0,1,0,1,2,0,0
mccammonj,QUANTUM SIMULATION OF NUCLEAR REARRANGEMENT IN ELECTRON-TRANSFER REACTIONS,"ZHENG, C; MCCAMMON, JA; WOLYNES, PG",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,1989,36,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,4,4,2,3,1,3,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
mccammonj,GENERALIZED LANGEVIN DYNAMICS SIMULATIONS WITH ARBITRARY TIME-DEPENDENT MEMORY KERNELS,"BERKOWITZ, M; MORGAN, JD; MCCAMMON, JA",JOURNAL OF CHEMICAL PHYSICS,1983,36,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,3,3,1,1,0,1,3,0,0,0,0,1,0,0,0,2,2,2,1,2,2,3,0,2,1
mccammonj,Distinct Glycan Topology for Avian and Human Sialopentasaccharide Receptor Analogues upon Binding Different Hemagglutinins: A Molecular Dynamics Perspective,"Xu, Dong; Newhouse, E. Irene; Amaro, Rommie E.; Pao, Hsing C.; Cheng, Lily S.; Markwick, Phineus R. L.; McCammon, J. Andrew; Li, Wilfred W.; Arzberger, Peter W.",JOURNAL OF MOLECULAR BIOLOGY,2009,35,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,8,7,2
mccammonj,Atomistic Brownian dynamics simulation of peptide phosphorylation,"Shen, TY; Wong, CF; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2001,35,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,3,4,5,4,0,5,3,1,0,2
mccammonj,FREE-ENERGY EVALUATION FROM MOLECULAR-DYNAMICS SIMULATIONS USING FORCE-FIELDS INCLUDING ELECTRONIC POLARIZATION,"STRAATSMA, TP; MCCAMMON, JA",CHEMICAL PHYSICS LETTERS,1991,35,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,6,3,1,2,0,2,3,1,1,0,1,0,2,0,1,2,0,0,1,0
mccammonj,Electrostatic free energy and its variations in implicit solvent models,"Che, Jianwei; Dzubiella, Joachim; Li, Bo; McCammon, J. Andrew",JOURNAL OF PHYSICAL CHEMISTRY B,2008,34,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,6,7,8,3
mccammonj,Application of the level-set method to the implicit solvation of nonpolar molecules,"Cheng, Li-Tien; Dzubiella, Joachim; McCammon, J. Andrew; Li, Bo",JOURNAL OF CHEMICAL PHYSICS,2007,34,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,4,8,4
mccammonj,Unraveling the three-metal-ion catalytic mechanism of the DNA repair enzyme endonuclease IV,"Ivanov, Ivaylo; Tainer, John A.; McCammon, J. Andrew",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2007,34,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,2,9,2
mccammonj,Mapping all-atom models onto one-bead coarse-grained models: General properties and applications to a minimal polypeptide model,"Tozzini, V; Rocchia, W; McCammon, JA",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2006,34,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,6,3,7,8,1
mccammonj,How does activation loop phosphorylation modulate catalytic activity in the cAMP-dependent protein kinase: A theoretical study,"Cheng, YH; Zhang, YK; McCammon, JA",PROTEIN SCIENCE,2006,34,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,7,5,3,4,1,3
mccammonj,Computational analysis of PKA-balanol interactions,"Wong, CF; Hunenberger, PH; Akamine, P; Narayana, N; Diller, T; McCammon, JA; Taylor, S; Xuong, NH",JOURNAL OF MEDICINAL CHEMISTRY,2001,34,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,4,3,1,4,0,3,0,1,3,0
mccammonj,Modeling the electrophoresis of lysozyme .2. Inclusion of ion relaxation,"Allison, SA; Potter, M; McCammon, JA",BIOPHYSICAL JOURNAL,1997,34,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,4,4,4,1,1,3,2,0,0,0,0,1,3,1
mccammonj,EXTENDED HELLMANN-FEYNMAN THEOREM FOR NONSTATIONARY STATES AND ITS APPLICATION IN QUANTUM-CLASSICAL MOLECULAR-DYNAMICS SIMULATIONS,"BALA, P; LESYNG, B; MCCAMMON, JA",CHEMICAL PHYSICS LETTERS,1994,34,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,2,5,1,0,2,0,1,1,1,0,0,1,0,0,0,0
mccammonj,PHENYLALANINE TRANSFER-RNA - MOLECULAR-DYNAMICS SIMULATION,"HARVEY, SC; PRABHAKARAN, M; MAO, B; MCCAMMON, JA",SCIENCE,1984,34,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,0,2,3,1,1,1,0,1,2,0,1,2,1,0,1,2,0,0,0,1,0,1,2,0,0,1,0
mccammonj,INTRAMOLECULAR FLEXIBILITY IN PHENYLALANINE TRANSFER-RNA,"HARVEY, SC; MCCAMMON, JA",NATURE,1981,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,3,4,1,1,3,2,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccammonj,FRICTIONAL PROPERTIES OF MULTISUBUNIT STRUCTURES,"MCCAMMON, JA; DEUTCH, JM; FELDERHOF, BU",BIOPOLYMERS,1975,34,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,2,4,2,1,1,0,1,0,0,1,2,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1
mccammonj,MM-PBSA Captures Key Role of Intercalating Water Molecules at a Protein-Protein Interface,"Wong, Sergio; Amaro, Rommie E.; McCammon, J. Andrew",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2009,33,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,9,9,2
mccammonj,Restrained molecular dynamics simulations of HIV-1 protease: The first step in validating a new target for drug design,"Perryman, AL; Lin, JH; McCammon, JA",BIOPOLYMERS,2006,33,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,5,7,3,3,1,2
mccammonj,Enzyme-inhibitor association thermodynamics: Explicit and continuum solvent studies,"Resat, H; Marrone, TJ; McCammon, JA",BIOPHYSICAL JOURNAL,1997,33,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,1,3,1,2,2,2,1,1,4,0,1,1,1,0
mccammonj,Theoretical study of inhibition of adenosine deaminase by (8R)-coformycin and (8R)-deoxycoformycin,"Marrone, TJ; Straatsma, TP; Briggs, JM; Wilson, DK; Quiocho, FA; McCammon, JA",JOURNAL OF MEDICINAL CHEMISTRY,1996,33,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,1,5,1,3,1,1,2,1,1,1,1,1,1,0
mccammonj,HYDRODYNAMIC EFFECT ON COAGULATION OF POROUS BIOPOLYMERS,"WOLYNES, PG; MCCAMMON, JA",MACROMOLECULES,1977,33,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,1,2,2,3,2,1,0,0,0,0,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0
mccammonj,Interfaces and hydrophobic interactions in receptor-ligand systems: A level-set variational implicit solvent approach,"Cheng, Li-Tien; Wang, Zhongming; Setny, Piotr; Dzubiella, Joachim; Li, Bo; McCammon, J. Andrew",JOURNAL OF CHEMICAL PHYSICS,2009,32,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,5
mccammonj,Control of cation permeation through the nicotinic receptor channel,"Wang, Hai-Long; Cheng, Xiaolin; Taylor, Palmer; McCammon, J. Andrew; Sine, Steven M.",PLOS COMPUTATIONAL BIOLOGY,2008,32,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,7,7,3,0
mccammonj,A computational model of binding thermodynamics: The design of cyclin-dependent kinase 2 inhibitors,"Sims, PA; Wong, CF; McCammon, JA",JOURNAL OF MEDICINAL CHEMISTRY,2003,32,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,7,2,0,3,0,2,1,0
mccammonj,Properties of water molecules in the active site gorge of acetylcholinesterase from computer simulation,"Henchman, RH; Tai, KS; Shen, TY; McCammon, JA",BIOPHYSICAL JOURNAL,2002,32,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,1,4,4,3,2,4,1,2,0
mccammonj,NWChem: Exploiting parallelism in molecular simulations,"Straatsma, TP; Philippopoulos, M; McCammon, JA",COMPUTER PHYSICS COMMUNICATIONS,2000,32,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,1,3,2,1,2,2,2,3,1,2,0
mccammonj,pH dependence of antibody/lysozyme complexation,"Gibas, CJ; Subramaniam, S; McCammon, JA; Braden, BC; Poljak, RJ",BIOCHEMISTRY,1997,32,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,2,2,2,1,1,1,3,2,1,0,2,1,0
mccammonj,Structural fluctuations of a cryptophane host: A molecular dynamics simulation,"Kirchhoff, PD; Bass, MB; Hanks, BA; Briggs, JM; Collet, A; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,1996,32,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,2,2,2,5,0,2,0,3,1,2,2,0,1,0
mccammonj,THE HINGE-BENDING MODE OF A LYSOZYME INHIBITOR COMPLEX,"BRUCCOLERI, RE; KARPLUS, M; MCCAMMON, JA",BIOPOLYMERS,1986,32,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,1,2,2,4,2,3,1,1,0,0,0,0,1,2,0,0,0,1,2,1,0,0,1
mccammonj,NONSTEADY HYDRODYNAMICS OF BIOPOLYMER MOTIONS,"MCCAMMON, JA; WOLYNES, PG",JOURNAL OF CHEMICAL PHYSICS,1977,32,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,3,2,3,2,0,2,0,0,0,1,0,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
mccammonj,Dewetting-Controlled Binding of Ligands to Hydrophobic Pockets,"Setny, P.; Wang, Z.; Cheng, L. -T.; Li, B.; McCammon, J. A.; Dzubiella, J.",PHYSICAL REVIEW LETTERS,2009,31,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,10,1
mccammonj,Electrostatic interaction between RNA and protein capsid in cowpea chlorotic mottle virus simulated by a coarse-grain RNA model and a Monte Carlo approach,"Zhang, DQ; Konecny, R; Baker, NA; McCammon, JA",BIOPOLYMERS,2004,31,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,4,8,4,3,2,1
